0 verbose cli D:\Program Files\nodejs\node.exe D:\工作资料\code\sysSpaider\gakuran-site\.corepack\v1\npm\12.0.2\bin\npm-cli.js
1 info using npm@12.0.2
2 info using node@v24.19.0
3 silly config load:file:D:\工作资料\code\sysSpaider\gakuran-site\.corepack\v1\npm\12.0.2\npmrc
4 silly config load:file:D:\工作资料\code\sysSpaider\gakuran-site\.npmrc
5 silly config load:file:C:\Users\Administrator\.npmrc
6 silly config load:file:D:\Program Files\nodejs\etc\npmrc
7 verbose title npm ci
8 verbose argv "ci" "--ignore-scripts" "--prefer-offline" "--no-audit" "--no-fund"
9 verbose logfile logs-max:10 dir:D:\工作资料\code\sysSpaider\gakuran-site\.npm-cache\_logs\2026-08-21T08_20_15_438Z-
10 verbose logfile D:\工作资料\code\sysSpaider\gakuran-site\.npm-cache\_logs\2026-08-21T08_20_15_438Z-debug-0.log
11 silly logfile done cleaning log files
1237 http fetch GET 200 https://cdn.npmmirror.com/packages/miniflare/4.20260515.0/miniflare-4.20260515.0.tgz 21763ms (cache miss)
1238 http fetch GET 200 https://cdn.npmmirror.com/packages/ast-types-flow/0.0.8/ast-types-flow-0.0.8.tgz 21728ms (cache miss)
1239 http fetch GET 200 https://cdn.npmmirror.com/packages/balanced-match/1.0.2/balanced-match-1.0.2.tgz 21733ms (cache miss)
1240 http fetch GET 200 https://cdn.npmmirror.com/packages/available-typed-arrays/1.0.7/available-typed-arrays-1.0.7.tgz 21777ms (cache miss)
1241 http fetch GET 200 https://cdn.npmmirror.com/packages/array.prototype.tosorted/1.1.4/array.prototype.tosorted-1.1.4.tgz 21787ms (cache miss)
1242 http fetch GET 200 https://cdn.npmmirror.com/packages/array.prototype.flat/1.3.3/array.prototype.flat-1.3.3.tgz 21788ms (cache miss)
1243 http fetch GET 200 https://cdn.npmmirror.com/packages/baseline-browser-mapping/2.10.30/baseline-browser-mapping-2.10.30.tgz 21794ms (cache miss)
1244 http fetch GET 200 https://cdn.npmmirror.com/packages/array.prototype.flatmap/1.3.3/array.prototype.flatmap-1.3.3.tgz 21796ms (cache miss)
1245 http fetch GET 200 https://cdn.npmmirror.com/packages/define-data-property/1.1.4/define-data-property-1.1.4.tgz 21811ms (cache miss)
1246 http fetch GET 200 https://cdn.npmmirror.com/packages/array.prototype.findlast/1.2.5/array.prototype.findlast-1.2.5.tgz 21803ms (cache miss)
1247 http fetch GET 200 https://cdn.npmmirror.com/packages/arraybuffer.prototype.slice/1.0.4/arraybuffer.prototype.slice-1.0.4.tgz 21804ms (cache miss)
1248 http fetch GET 200 https://cdn.npmmirror.com/packages/emoji-regex-xs/2.0.1/emoji-regex-xs-2.0.1.tgz 21830ms (cache miss)
1249 http fetch GET 200 https://cdn.npmmirror.com/packages/async-function/1.0.0/async-function-1.0.0.tgz 21829ms (cache miss)
1250 http fetch GET 200 https://cdn.npmmirror.com/packages/drizzle-kit/0.31.10/drizzle-kit-0.31.10.tgz 21841ms (cache miss)
1251 http fetch GET 200 https://cdn.npmmirror.com/packages/css-gradient-parser/0.0.16/css-gradient-parser-0.0.16.tgz 21841ms (cache miss)
1252 http fetch GET 200 https://cdn.npmmirror.com/packages/argparse/2.0.1/argparse-2.0.1.tgz 21836ms (cache miss)
1253 http fetch GET 200 https://cdn.npmmirror.com/packages/ajv-formats/2.1.1/ajv-formats-2.1.1.tgz 21842ms (cache miss)
1254 http fetch GET 200 https://cdn.npmmirror.com/packages/convert-source-map/2.0.0/convert-source-map-2.0.0.tgz 21853ms (cache miss)
1255 http fetch GET 200 https://cdn.npmmirror.com/packages/acorn-jsx/5.3.2/acorn-jsx-5.3.2.tgz 21858ms (cache miss)
1256 http fetch GET 200 https://cdn.npmmirror.com/packages/acorn-import-phases/1.0.4/acorn-import-phases-1.0.4.tgz 21871ms (cache miss)
1257 http fetch GET 200 https://cdn.npmmirror.com/packages/%40xtuc/ieee754/1.2.0/ieee754-1.2.0.tgz 21874ms (cache miss)
1258 http fetch GET 200 https://cdn.npmmirror.com/packages/eslint/9.39.4/eslint-9.39.4.tgz 21907ms (cache miss)
1259 http fetch GET 200 https://cdn.npmmirror.com/packages/%40webassemblyjs/wast-printer/1.14.1/wast-printer-1.14.1.tgz 21887ms (cache miss)
1260 http fetch GET 200 https://cdn.npmmirror.com/packages/acorn-loose/8.5.2/acorn-loose-8.5.2.tgz 21896ms (cache miss)
1261 http fetch GET 200 https://cdn.npmmirror.com/packages/%40xtuc/long/4.2.2/long-4.2.2.tgz 21912ms (cache miss)
1262 http fetch GET 200 https://cdn.npmmirror.com/packages/%40webassemblyjs/wasm-opt/1.14.1/wasm-opt-1.14.1.tgz 21922ms (cache miss)
1263 http fetch GET 200 https://cdn.npmmirror.com/packages/chalk/4.1.2/chalk-4.1.2.tgz 21935ms (cache miss)
1264 http fetch GET 200 https://cdn.npmmirror.com/packages/%40webassemblyjs/wasm-parser/1.14.1/wasm-parser-1.14.1.tgz 21926ms (cache miss)
1265 http fetch GET 200 https://cdn.npmmirror.com/packages/axe-core/4.11.4/axe-core-4.11.4.tgz 21939ms (cache miss)
1266 http fetch GET 200 https://cdn.npmmirror.com/packages/%40webassemblyjs/wasm-gen/1.14.1/wasm-gen-1.14.1.tgz 21934ms (cache miss)
1267 http fetch GET 200 https://cdn.npmmirror.com/packages/error-stack-parser-es/1.0.5/error-stack-parser-es-1.0.5.tgz 21960ms (cache miss)
1268 http fetch GET 200 https://cdn.npmmirror.com/packages/%40webassemblyjs/helper-wasm-section/1.14.1/helper-wasm-section-1.14.1.tgz 21944ms (cache miss)
1269 http fetch GET 200 https://cdn.npmmirror.com/packages/array-buffer-byte-length/1.0.2/array-buffer-byte-length-1.0.2.tgz 21956ms (cache miss)
1270 http fetch GET 200 https://cdn.npmmirror.com/packages/%40webassemblyjs/ieee754/1.13.2/ieee754-1.13.2.tgz 21957ms (cache miss)
1271 http fetch GET 200 https://cdn.npmmirror.com/packages/%40webassemblyjs/wasm-edit/1.14.1/wasm-edit-1.14.1.tgz 21959ms (cache miss)
1272 http fetch GET 200 https://cdn.npmmirror.com/packages/%40webassemblyjs/helper-wasm-bytecode/1.13.2/helper-wasm-bytecode-1.13.2.tgz 21961ms (cache miss)
1273 http fetch GET 200 https://cdn.npmmirror.com/packages/%40webassemblyjs/helper-numbers/1.13.2/helper-numbers-1.13.2.tgz 21977ms (cache miss)
1274 http fetch GET 200 https://cdn.npmmirror.com/packages/acorn/8.16.0/acorn-8.16.0.tgz 21982ms (cache miss)
1275 http fetch GET 200 https://cdn.npmmirror.com/packages/%40webassemblyjs/leb128/1.13.2/leb128-1.13.2.tgz 21986ms (cache miss)
1276 http fetch GET 200 https://cdn.npmmirror.com/packages/%40webassemblyjs/helper-buffer/1.14.1/helper-buffer-1.14.1.tgz 21986ms (cache miss)
1277 http fetch GET 200 https://cdn.npmmirror.com/packages/axobject-query/4.1.0/axobject-query-4.1.0.tgz 22007ms (cache miss)
1278 http fetch GET 200 https://cdn.npmmirror.com/packages/which-builtin-type/1.2.1/which-builtin-type-1.2.1.tgz 22083ms (cache miss)
1279 http fetch GET 200 https://cdn.npmmirror.com/packages/%40webassemblyjs/utf8/1.13.2/utf8-1.13.2.tgz 22020ms (cache miss)
1280 http fetch GET 200 https://cdn.npmmirror.com/packages/flat-cache/4.0.1/flat-cache-4.0.1.tgz 22054ms (cache miss)
1281 http fetch GET 200 https://cdn.npmmirror.com/packages/%40webassemblyjs/ast/1.14.1/ast-1.14.1.tgz 22039ms (cache miss)
1282 http fetch GET 200 https://cdn.npmmirror.com/packages/base64-js/0.0.8/base64-js-0.0.8.tgz 22051ms (cache miss)
1283 http fetch GET 200 https://cdn.npmmirror.com/packages/ajv/6.15.0/ajv-6.15.0.tgz 22047ms (cache miss)
1284 http fetch GET 200 https://cdn.npmmirror.com/packages/%40unpic/react/1.0.2/react-1.0.2.tgz 22052ms (cache miss)
1285 http fetch GET 200 https://cdn.npmmirror.com/packages/%40typescript-eslint/types/8.59.3/types-8.59.3.tgz 22058ms (cache miss)
1286 http fetch GET 200 https://cdn.npmmirror.com/packages/%40types/react-dom/19.2.3/react-dom-19.2.3.tgz 22063ms (cache miss)
1287 http fetch GET 200 https://cdn.npmmirror.com/packages/%40typescript-eslint/project-service/8.59.3/project-service-8.59.3.tgz 22066ms (cache miss)
1288 http fetch GET 200 https://cdn.npmmirror.com/packages/%40typescript-eslint/parser/8.59.3/parser-8.59.3.tgz 22079ms (cache miss)
1289 http fetch GET 200 https://cdn.npmmirror.com/packages/%40vitejs/plugin-react/6.0.2/plugin-react-6.0.2.tgz 22091ms (cache miss)
1290 http fetch GET 200 https://cdn.npmmirror.com/packages/blake3-wasm/2.1.5/blake3-wasm-2.1.5.tgz 22121ms (cache miss)
1291 http fetch GET 200 https://cdn.npmmirror.com/packages/%40types/json-schema/7.0.15/json-schema-7.0.15.tgz 22107ms (cache miss)
1292 http fetch GET 200 https://cdn.npmmirror.com/packages/%40typescript-eslint/visitor-keys/8.59.3/visitor-keys-8.59.3.tgz 22117ms (cache miss)
1293 http fetch GET 200 https://cdn.npmmirror.com/packages/%40unpic/core/1.0.3/core-1.0.3.tgz 22118ms (cache miss)
1294 http fetch GET 200 https://cdn.npmmirror.com/packages/%40types/react/19.2.14/react-19.2.14.tgz 22127ms (cache miss)
1295 http fetch GET 200 https://cdn.npmmirror.com/packages/%40types/eslint-scope/3.7.7/eslint-scope-3.7.7.tgz 22140ms (cache miss)
1296 http fetch GET 200 https://cdn.npmmirror.com/packages/%40types/estree/1.0.9/estree-1.0.9.tgz 22144ms (cache miss)
1297 http fetch GET 200 https://cdn.npmmirror.com/packages/%40typescript-eslint/tsconfig-utils/8.59.3/tsconfig-utils-8.59.3.tgz 22147ms (cache miss)
1298 http fetch GET 200 https://cdn.npmmirror.com/packages/%40types/eslint/9.6.1/eslint-9.6.1.tgz 22156ms (cache miss)
1299 http fetch GET 200 https://cdn.npmmirror.com/packages/%40tailwindcss/oxide/4.2.1/oxide-4.2.1.tgz 22165ms (cache miss)
1300 http fetch GET 200 https://cdn.npmmirror.com/packages/%40webassemblyjs/helper-api-error/1.13.2/helper-api-error-1.13.2.tgz 22176ms (cache miss)
1301 http fetch GET 200 https://cdn.npmmirror.com/packages/%40tailwindcss/postcss/4.2.1/postcss-4.2.1.tgz 22169ms (cache miss)
1302 http fetch GET 200 https://cdn.npmmirror.com/packages/%40typescript-eslint/typescript-estree/8.59.3/typescript-estree-8.59.3.tgz 22188ms (cache miss)
1303 http fetch GET 200 https://cdn.npmmirror.com/packages/%40typescript-eslint/utils/8.59.3/utils-8.59.3.tgz 22194ms (cache miss)
1304 http fetch GET 200 https://cdn.npmmirror.com/packages/ansi-styles/4.3.0/ansi-styles-4.3.0.tgz 22208ms (cache miss)
1305 http fetch GET 200 https://cdn.npmmirror.com/packages/%40rolldown/pluginutils/1.0.1/pluginutils-1.0.1.tgz 22197ms (cache miss)
1306 http fetch GET 200 https://cdn.npmmirror.com/packages/%40tailwindcss/node/4.2.1/node-4.2.1.tgz 22207ms (cache miss)
1307 http fetch GET 200 https://cdn.npmmirror.com/packages/%40openai/sites-vite-plugin/0.1.0/sites-vite-plugin-0.1.0.tgz 22209ms (cache miss)
1308 http fetch GET 200 https://cdn.npmmirror.com/packages/%40poppinss/colors/4.1.6/colors-4.1.6.tgz 22228ms (cache miss)
1309 http fetch GET 200 https://cdn.npmmirror.com/packages/aria-query/5.3.2/aria-query-5.3.2.tgz 22252ms (cache miss)
1310 http fetch GET 200 https://cdn.npmmirror.com/packages/%40sindresorhus/is/7.2.0/is-7.2.0.tgz 22241ms (cache miss)
1311 http fetch GET 200 https://cdn.npmmirror.com/packages/%40poppinss/exception/1.2.3/exception-1.2.3.tgz 22271ms (cache miss)
1312 http fetch GET 200 https://cdn.npmmirror.com/packages/%40poppinss/dumper/0.6.5/dumper-0.6.5.tgz 22285ms (cache miss)
1313 http fetch GET 200 https://cdn.npmmirror.com/packages/%40nodelib/fs.walk/1.2.8/fs.walk-1.2.8.tgz 22298ms (cache miss)
1314 http fetch GET 200 https://cdn.npmmirror.com/packages/workerd/1.20260515.1/workerd-1.20260515.1.tgz 22422ms (cache miss)
1315 http fetch GET 200 https://cdn.npmmirror.com/packages/%40nodelib/fs.stat/2.0.5/fs.stat-2.0.5.tgz 22361ms (cache miss)
1316 http fetch GET 200 https://cdn.npmmirror.com/packages/%40jridgewell/source-map/0.3.11/source-map-0.3.11.tgz 22369ms (cache miss)
1317 http fetch GET 200 https://cdn.npmmirror.com/packages/%40next/eslint-plugin-next/16.2.6/eslint-plugin-next-16.2.6.tgz 22377ms (cache miss)
1318 http fetch GET 200 https://cdn.npmmirror.com/packages/%40jridgewell/trace-mapping/0.3.31/trace-mapping-0.3.31.tgz 22390ms (cache miss)
1319 http fetch GET 200 https://cdn.npmmirror.com/packages/%40img/colour/1.1.0/colour-1.1.0.tgz 22395ms (cache miss)
1320 http fetch GET 200 https://cdn.npmmirror.com/packages/debug/4.4.3/debug-4.4.3.tgz 22450ms (cache miss)
1321 http fetch GET 200 https://cdn.npmmirror.com/packages/%40shuding/opentype.js/1.4.0-beta.0/opentype.js-1.4.0-beta.0.tgz 22450ms (cache miss)
1322 http fetch GET 200 https://cdn.npmmirror.com/packages/%40nodelib/fs.scandir/2.1.5/fs.scandir-2.1.5.tgz 22452ms (cache miss)
1323 http fetch GET 200 https://cdn.npmmirror.com/packages/%40humanwhocodes/module-importer/1.0.1/module-importer-1.0.1.tgz 22455ms (cache miss)
1324 http fetch GET 200 https://cdn.npmmirror.com/packages/%40jridgewell/remapping/2.3.5/remapping-2.3.5.tgz 22460ms (cache miss)
1325 http fetch GET 200 https://cdn.npmmirror.com/packages/%40eslint/plugin-kit/0.4.1/plugin-kit-0.4.1.tgz 22465ms (cache miss)
1326 http fetch GET 200 https://cdn.npmmirror.com/packages/%40webassemblyjs/floating-point-hex-parser/1.13.2/floating-point-hex-parser-1.13.2.tgz 22492ms (cache miss)
1327 http fetch GET 200 https://cdn.npmmirror.com/packages/%40vitejs/plugin-rsc/0.5.26/plugin-rsc-0.5.26.tgz 22491ms (cache miss)
1328 http fetch GET 200 https://cdn.npmmirror.com/packages/%40jridgewell/gen-mapping/0.3.13/gen-mapping-0.3.13.tgz 22479ms (cache miss)
1329 http fetch GET 200 https://cdn.npmmirror.com/packages/cross-spawn/7.0.6/cross-spawn-7.0.6.tgz 22518ms (cache miss)
1330 http fetch GET 200 https://cdn.npmmirror.com/packages/%40humanfs/types/0.15.0/types-0.15.0.tgz 22504ms (cache miss)
1331 http fetch GET 200 https://cdn.npmmirror.com/packages/%40jridgewell/resolve-uri/3.1.2/resolve-uri-3.1.2.tgz 22508ms (cache miss)
1332 http fetch GET 200 https://cdn.npmmirror.com/packages/%40types/node/22.19.19/node-22.19.19.tgz 22517ms (cache miss)
1333 http fetch GET 200 https://cdn.npmmirror.com/packages/%40eslint/js/9.39.4/js-9.39.4.tgz 22516ms (cache miss)
1334 http fetch GET 200 https://cdn.npmmirror.com/packages/%40jridgewell/sourcemap-codec/1.5.5/sourcemap-codec-1.5.5.tgz 22528ms (cache miss)
1335 http fetch GET 200 https://cdn.npmmirror.com/packages/%40resvg/resvg-wasm/2.4.0/resvg-wasm-2.4.0.tgz 22531ms (cache miss)
1336 http fetch GET 200 https://cdn.npmmirror.com/packages/%40humanfs/core/0.19.2/core-0.19.2.tgz 22535ms (cache miss)
1337 http fetch GET 200 https://cdn.npmmirror.com/packages/%40eslint-community/regexpp/4.12.2/regexpp-4.12.2.tgz 22535ms (cache miss)
1338 http fetch GET 200 https://cdn.npmmirror.com/packages/%40eslint/core/0.17.0/core-0.17.0.tgz 22547ms (cache miss)
1339 http fetch GET 200 https://cdn.npmmirror.com/packages/%40oxc-project/types/0.130.0/types-0.130.0.tgz 22569ms (cache miss)
1340 http fetch GET 200 https://cdn.npmmirror.com/packages/array-includes/3.1.9/array-includes-3.1.9.tgz 22592ms (cache miss)
1341 http fetch GET 200 https://cdn.npmmirror.com/packages/%40esbuild-kit/esm-loader/2.6.5/esm-loader-2.6.5.tgz 22577ms (cache miss)
1342 http fetch GET 200 https://cdn.npmmirror.com/packages/%40esbuild-kit/core-utils/3.3.2/core-utils-3.3.2.tgz 22576ms (cache miss)
1343 warn deprecated @esbuild-kit/core-utils@3.3.2: Merged into tsx: https://tsx.is
1344 warn deprecated @esbuild-kit/esm-loader@2.6.5: Merged into tsx: https://tsx.is
1345 http fetch GET 200 https://cdn.npmmirror.com/packages/%40humanfs/node/0.16.8/node-0.16.8.tgz 22601ms (cache miss)
1346 http fetch GET 200 https://cdn.npmmirror.com/packages/es-module-lexer/2.1.0/es-module-lexer-2.1.0.tgz 22644ms (cache miss)
1347 http fetch GET 200 https://cdn.npmmirror.com/packages/%40cloudflare/kv-asset-handler/0.5.0/kv-asset-handler-0.5.0.tgz 22604ms (cache miss)
1348 http fetch GET 200 https://cdn.npmmirror.com/packages/%40speed-highlight/core/1.2.15/core-1.2.15.tgz 22720ms (cache miss)
1349 http fetch GET 200 https://cdn.npmmirror.com/packages/%40drizzle-team/brocli/0.10.2/brocli-0.10.2.tgz 22726ms (cache miss)
1350 http fetch GET 200 https://cdn.npmmirror.com/packages/%40typescript-eslint/scope-manager/8.59.3/scope-manager-8.59.3.tgz 22748ms (cache miss)
1351 http fetch GET 200 https://cdn.npmmirror.com/packages/%40babel/template/7.28.6/template-7.28.6.tgz 22736ms (cache miss)
1352 http fetch GET 200 https://cdn.npmmirror.com/packages/%40babel/traverse/7.29.0/traverse-7.29.0.tgz 22736ms (cache miss)
1353 http fetch GET 200 https://cdn.npmmirror.com/packages/%40cloudflare/unenv-preset/2.16.1/unenv-preset-2.16.1.tgz 22760ms (cache miss)
1354 http fetch GET 200 https://cdn.npmmirror.com/packages/%40babel/helper-validator-option/7.27.1/helper-validator-option-7.27.1.tgz 22817ms (cache miss)
1355 http fetch GET 200 https://cdn.npmmirror.com/packages/%40babel/helper-validator-identifier/7.28.5/helper-validator-identifier-7.28.5.tgz 22836ms (cache miss)
1356 http fetch GET 200 https://cdn.npmmirror.com/packages/%40babel/helper-module-imports/7.28.6/helper-module-imports-7.28.6.tgz 22860ms (cache miss)
1357 http fetch GET 200 https://cdn.npmmirror.com/packages/%40tailwindcss/oxide-win32-x64-msvc/4.2.1/oxide-win32-x64-msvc-4.2.1.tgz 22884ms (cache miss)
1358 http fetch GET 200 https://cdn.npmmirror.com/packages/%40babel/helper-string-parser/7.27.1/helper-string-parser-7.27.1.tgz 22875ms (cache miss)
1359 http fetch GET 200 https://cdn.npmmirror.com/packages/%40babel/helper-globals/7.28.0/helper-globals-7.28.0.tgz 22904ms (cache miss)
1360 http fetch GET 200 https://cdn.npmmirror.com/packages/%40babel/helper-compilation-targets/7.28.6/helper-compilation-targets-7.28.6.tgz 22935ms (cache miss)
1361 http fetch GET 200 https://cdn.npmmirror.com/packages/%40alloc/quick-lru/5.2.0/quick-lru-5.2.0.tgz 22943ms (cache miss)
1362 http fetch GET 200 https://cdn.npmmirror.com/packages/%40babel/parser/7.29.3/parser-7.29.3.tgz 22949ms (cache miss)
1363 http fetch GET 200 https://cdn.npmmirror.com/packages/%40babel/types/7.29.0/types-7.29.0.tgz 22954ms (cache miss)
1364 http fetch GET 200 https://cdn.npmmirror.com/packages/%40typescript-eslint/eslint-plugin/8.59.3/eslint-plugin-8.59.3.tgz 22972ms (cache miss)
1365 http fetch GET 200 https://cdn.npmmirror.com/packages/%40babel/code-frame/7.29.0/code-frame-7.29.0.tgz 22964ms (cache miss)
1366 http fetch GET 200 https://cdn.npmmirror.com/packages/call-bind-apply-helpers/1.0.2/call-bind-apply-helpers-1.0.2.tgz 23021ms (cache miss)
1367 http fetch GET 200 https://cdn.npmmirror.com/packages/estraverse/4.3.0/estraverse-4.3.0.tgz 22986ms (cache miss)
1368 http fetch GET 200 https://cdn.npmmirror.com/packages/esbuild/0.27.3/esbuild-0.27.3.tgz 23019ms (cache miss)
1369 http fetch GET 200 https://cdn.npmmirror.com/packages/eslint-scope/5.1.1/eslint-scope-5.1.1.tgz 23024ms (cache miss)
1370 http fetch GET 200 https://cdn.npmmirror.com/packages/%40vinext/types/1.0.0-beta.2/types-1.0.0-beta.2.tgz 23067ms (cache miss)
1371 http fetch GET 200 https://cdn.npmmirror.com/packages/picomatch/4.0.4/picomatch-4.0.4.tgz 23049ms (cache miss)
1372 http fetch GET 200 https://cdn.npmmirror.com/packages/%40babel/helper-module-transforms/7.28.6/helper-module-transforms-7.28.6.tgz 23065ms (cache miss)
1373 http fetch GET 200 https://cdn.npmmirror.com/packages/lightningcss/1.32.0/lightningcss-1.32.0.tgz 23083ms (cache miss)
1374 http fetch GET 200 https://cdn.npmmirror.com/packages/fdir/6.5.0/fdir-6.5.0.tgz 23094ms (cache miss)
1375 http fetch GET 200 https://cdn.npmmirror.com/packages/caniuse-lite/1.0.30001793/caniuse-lite-1.0.30001793.tgz 23142ms (cache miss)
1376 http fetch GET 200 https://cdn.npmmirror.com/packages/%40babel/helpers/7.29.2/helpers-7.29.2.tgz 23120ms (cache miss)
1377 http fetch GET 200 https://cdn.npmmirror.com/packages/%40humanwhocodes/retry/0.4.3/retry-0.4.3.tgz 23152ms (cache miss)
1378 http fetch GET 200 https://cdn.npmmirror.com/packages/es-module-lexer/1.7.0/es-module-lexer-1.7.0.tgz 23140ms (cache miss)
1379 http fetch GET 200 https://cdn.npmmirror.com/packages/json-schema-traverse/1.0.0/json-schema-traverse-1.0.0.tgz 23173ms (cache miss)
1380 http fetch GET 200 https://cdn.npmmirror.com/packages/semver/7.8.0/semver-7.8.0.tgz 23243ms (cache miss)
1381 http fetch GET 200 https://cdn.npmmirror.com/packages/%40cspotcode/source-map-support/0.8.1/source-map-support-0.8.1.tgz 23265ms (cache miss)
1382 http fetch GET 200 https://cdn.npmmirror.com/packages/%40esbuild/win32-x64/0.28.0/win32-x64-0.28.0.tgz 23276ms (cache miss)
1383 http fetch GET 200 https://cdn.npmmirror.com/packages/%40eslint/config-helpers/0.4.2/config-helpers-0.4.2.tgz 23306ms (cache miss)
1384 http fetch GET 200 https://cdn.npmmirror.com/packages/js-tokens/9.0.1/js-tokens-9.0.1.tgz 23326ms (cache miss)
1385 http fetch GET 200 https://cdn.npmmirror.com/packages/glob-parent/5.1.2/glob-parent-5.1.2.tgz 23333ms (cache miss)
1386 http fetch GET 200 https://cdn.npmmirror.com/packages/glob-parent/5.1.2/glob-parent-5.1.2.tgz 23354ms (cache miss)
1387 http fetch GET 200 https://cdn.npmmirror.com/packages/picomatch/4.0.4/picomatch-4.0.4.tgz 23397ms (cache miss)
1388 http fetch GET 200 https://cdn.npmmirror.com/packages/supports-color/8.1.1/supports-color-8.1.1.tgz 23425ms (cache miss)
1389 http fetch GET 200 https://cdn.npmmirror.com/packages/%40eslint/object-schema/2.1.7/object-schema-2.1.7.tgz 23469ms (cache miss)
1390 http fetch GET 200 https://cdn.npmmirror.com/packages/ajv-keywords/5.1.0/ajv-keywords-5.1.0.tgz 23468ms (cache miss)
1391 http fetch GET 200 https://cdn.npmmirror.com/packages/json-schema-traverse/1.0.0/json-schema-traverse-1.0.0.tgz 23468ms (cache miss)
1392 http fetch GET 200 https://cdn.npmmirror.com/packages/fast-glob/3.3.3/fast-glob-3.3.3.tgz 23553ms (cache miss)
1393 http fetch GET 200 https://cdn.npmmirror.com/packages/%40cloudflare/vite-plugin/1.37.1/vite-plugin-1.37.1.tgz 23607ms (cache miss)
1394 http fetch GET 200 https://cdn.npmmirror.com/packages/ignore/7.0.5/ignore-7.0.5.tgz 23639ms (cache miss)
1395 http fetch GET 200 https://cdn.npmmirror.com/packages/esbuild/0.25.12/esbuild-0.25.12.tgz 23689ms (cache miss)
1396 http fetch GET 200 https://cdn.npmmirror.com/packages/%40vercel/og/0.8.6/og-0.8.6.tgz 23761ms (cache miss)
1397 http fetch GET 200 https://cdn.npmmirror.com/packages/%40esbuild/win32-x64/0.25.12/win32-x64-0.25.12.tgz 23744ms (cache miss)
1398 http fetch GET 200 https://cdn.npmmirror.com/packages/semver/7.8.0/semver-7.8.0.tgz 23779ms (cache miss)
1399 http fetch GET 200 https://cdn.npmmirror.com/packages/supports-color/10.2.2/supports-color-10.2.2.tgz 23780ms (cache miss)
1400 http fetch GET 200 https://cdn.npmmirror.com/packages/eslint-visitor-keys/3.4.3/eslint-visitor-keys-3.4.3.tgz 23783ms (cache miss)
1401 http fetch GET 200 https://cdn.npmmirror.com/packages/esbuild/0.18.20/esbuild-0.18.20.tgz 23832ms (cache miss)
1402 http fetch GET 200 https://cdn.npmmirror.com/packages/%40jridgewell/trace-mapping/0.3.9/trace-mapping-0.3.9.tgz 23886ms (cache miss)
1403 http fetch GET 200 https://cdn.npmmirror.com/packages/lightningcss-win32-x64-msvc/1.32.0/lightningcss-win32-x64-msvc-1.32.0.tgz 23902ms (cache miss)
1404 http fetch GET 200 https://cdn.npmmirror.com/packages/eslint-visitor-keys/5.0.1/eslint-visitor-keys-5.0.1.tgz 23899ms (cache miss)
1405 http fetch GET 200 https://cdn.npmmirror.com/packages/%40rolldown/pluginutils/1.0.0-rc.18/pluginutils-1.0.0-rc.18.tgz 23911ms (cache miss)
1406 http fetch GET 200 https://cdn.npmmirror.com/packages/brace-expansion/5.0.6/brace-expansion-5.0.6.tgz 23934ms (cache miss)
1407 http fetch GET 200 https://cdn.npmmirror.com/packages/balanced-match/4.0.4/balanced-match-4.0.4.tgz 23975ms (cache miss)
1408 http fetch GET 200 https://cdn.npmmirror.com/packages/%40babel/compat-data/7.29.3/compat-data-7.29.3.tgz 23983ms (cache miss)
1409 http fetch GET 200 https://cdn.npmmirror.com/packages/%40babel/core/7.29.0/core-7.29.0.tgz 23991ms (cache miss)
1410 http fetch GET 200 https://cdn.npmmirror.com/packages/%40eslint-community/eslint-utils/4.9.1/eslint-utils-4.9.1.tgz 24000ms (cache miss)
1411 http fetch GET 200 https://cdn.npmmirror.com/packages/%40eslint/config-array/0.21.2/config-array-0.21.2.tgz 24014ms (cache miss)
1412 http fetch GET 200 https://cdn.npmmirror.com/packages/globals/14.0.0/globals-14.0.0.tgz 24008ms (cache miss)
1413 http fetch GET 200 https://cdn.npmmirror.com/packages/%40eslint/eslintrc/3.3.5/eslintrc-3.3.5.tgz 24042ms (cache miss)
1414 http fetch GET 200 https://cdn.npmmirror.com/packages/%40typescript-eslint/type-utils/8.59.3/type-utils-8.59.3.tgz 24060ms (cache miss)
1415 http fetch GET 200 https://cdn.npmmirror.com/packages/data-view-buffer/1.0.2/data-view-buffer-1.0.2.tgz 24087ms (cache miss)
1416 http fetch GET 200 https://cdn.npmmirror.com/packages/es-abstract/1.24.2/es-abstract-1.24.2.tgz 24184ms (cache miss)
1417 http fetch GET 200 https://cdn.npmmirror.com/packages/ajv/8.20.0/ajv-8.20.0.tgz 24189ms (cache miss)
1418 http fetch GET 200 https://cdn.npmmirror.com/packages/ajv/8.20.0/ajv-8.20.0.tgz 24334ms (cache miss)
1419 http fetch GET 200 https://cdn.npmmirror.com/packages/%40img/sharp-win32-x64/0.34.5/sharp-win32-x64-0.34.5.tgz 24547ms (cache miss)
1420 http fetch GET 200 https://cdn.npmmirror.com/packages/%40esbuild/win32-x64/0.27.3/win32-x64-0.27.3.tgz 24540ms (cache miss)
1421 http fetch GET 200 https://cdn.npmmirror.com/packages/%40rolldown/binding-win32-x64-msvc/1.0.1/binding-win32-x64-msvc-1.0.1.tgz 24633ms (cache miss)
1422 http fetch GET 200 https://cdn.npmmirror.com/packages/drizzle-orm/0.45.2/drizzle-orm-0.45.2.tgz 24828ms (cache miss)
